taxonid_iucn,code,title,timing,scope,severity,score,invasive
61838,1.1,Housing & urban areas,Ongoing,Minority (<50%),Unknown,Unknown,
61838,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Unknown,Unknown,
61838,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,"Slow, Significant Declines",Unknown,
61838,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Unknown,Unknown,
61838,2.1.3,Agro-industry farming,Ongoing,Unknown,"Slow, Significant Declines",Unknown,
61838,3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,
61838,7.2,Dams & water management/use,Ongoing,Unknown,Unknown,Unknown,
61838,7.2.10,Large dams,Ongoing,Unknown,Unknown,Unknown,
61838,9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,
61838,9.3.4,Type Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,
57626,1.3,Tourism & recreation areas,Ongoing,,,,
57626,2.1,Annual & perennial non-timber crops,Ongoing,,,,
57626,2.1.1,Shifting agriculture,Ongoing,,,,
57626,2.1.2,Small-holder farming,Ongoing,,,,
57626,5.2,Gathering terrestrial plants,Ongoing,,,,
57626,5.2.4,Motivation Unknown/Unrecorded,Ongoing,,,,
57626,5.3,Logging & wood harvesting,Ongoing,,,,
57626,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,,
57626,7.1,Fire & fire suppression,Ongoing,,,,
57626,7.1.3,Trend Unknown/Unrecorded,Ongoing,,,,
57627,5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Unknown,Unknown,
57627,5.1.1,Intentional use (species is the target),Ongoing,Unknown,Unknown,Unknown,
57627,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
57627,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
57627,9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,
57627,9.3.3,Herbicides and pesticides,Ongoing,Unknown,Unknown,Unknown,
135898,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
135898,2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,
135898,2.1.3,Agro-industry farming,Ongoing,Unknown,Unknown,Unknown,
47151057,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
47151057,2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,
47151057,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
47151057,5.3.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
164450540,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
164450540,2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,
164450540,2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,
164450540,2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Unknown,Unknown,
119243805,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
119243805,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
119243805,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
119243805,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,
119243805,5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,
119243805,5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,
47151835,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
47151835,2.1.1,Shifting agriculture,Ongoing,Unknown,Unknown,Unknown,
47151835,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
47151835,5.3,Logging & wood harvesting,"Past, Likely to Return",,,Past Impact,
47151835,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,
47151835,5.3.4,Unintentional effects: (large scale) [harvest],"Past, Likely to Return",,,Past Impact,
57560,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
57560,2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,
57560,2.1.3,Agro-industry farming,Ongoing,Unknown,Unknown,Unknown,
182160,11.2,Droughts,Future,,,No/Negligible Impact: 1,
182160,2.1,Annual & perennial non-timber crops,Future,,,No/Negligible Impact: 1,
182160,2.1.3,Agro-industry farming,Future,,,No/Negligible Impact: 1,
182160,7.2,Dams & water management/use,Future,,,No/Negligible Impact: 1,
182160,7.2.11,Dams (size unknown),Future,,,No/Negligible Impact: 1,
182160,9.3,Agricultural & forestry effluents,Future,,,No/Negligible Impact: 1,
182160,9.3.4,Type Unknown/Unrecorded,Future,,,No/Negligible Impact: 1,
54426,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
54426,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
54426,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
54426,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
54426,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
54429,2.2,Wood & pulp plantations,Ongoing,,,Low Impact: 3,
54429,2.2.3,Scale Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
54429,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
54429,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
54431,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
54431,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
54431,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
54431,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
54431,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,
54433,11.1,Habitat shifting & alteration,Future,Unknown,Unknown,Unknown,
54433,11.2,Droughts,Future,Unknown,Unknown,Unknown,
54433,11.3,Temperature extremes,Future,Unknown,Unknown,Unknown,
54433,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
54433,2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,
54433,2.1.3,Agro-industry farming,Ongoing,Unknown,Unknown,Unknown,
54433,2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,
54433,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,Unknown,Unknown,
54433,5.2,Gathering terrestrial plants,Ongoing,Unknown,Unknown,Unknown,
54433,5.2.2,Unintentional effects (species is not the target),Ongoing,Unknown,Unknown,Unknown,
54433,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
54433,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
54433,9.3,Agricultural & forestry effluents,Ongoing,Unknown,Unknown,Unknown,
54433,9.3.3,Herbicides and pesticides,Ongoing,Unknown,Unknown,Unknown,
54434,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
54434,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
54434,5.1,Hunting & trapping terrestrial animals,Unknown,Unknown,Unknown,Unknown,
54434,5.1.2,Unintentional effects (species is not the target),Unknown,Unknown,Unknown,Unknown,
54434,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
54434,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
54434,8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Unknown,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
54434,8.1.2,Named species (Batrachochytrium dendrobatidis),Unknown,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
54436,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
54436,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
54436,5.1,Hunting & trapping terrestrial animals,Unknown,Unknown,Unknown,Unknown,
54436,5.1.2,Unintentional effects (species is not the target),Unknown,Unknown,Unknown,Unknown,
54436,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
54436,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,
54436,8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Unknown,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
54436,8.1.2,Named species (Batrachochytrium dendrobatidis),Unknown,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
54438,2.1,Annual & perennial non-timber crops,Ongoing,,,,
54438,2.1.1,Shifting agriculture,Ongoing,,,,
54438,2.1.2,Small-holder farming,Ongoing,,,,
54438,5.3,Logging & wood harvesting,Ongoing,,,,
54438,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,,
22724659,2.1,Annual & perennial non-timber crops,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
22724659,2.1.4,Scale Unknown/Unrecorded,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
22724659,5.3,Logging & wood harvesting,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
22724659,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
122210218,1.3,Tourism & recreation areas,Ongoing,Unknown,Rapid Declines,Unknown,
122210218,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,
122210218,2.1.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,
122210218,2.3,Livestock farming & ranching,Ongoing,Unknown,Rapid Declines,Unknown,
122210218,2.3.4,Scale Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,
122210218,2.4,Marine & freshwater aquaculture,Ongoing,Unknown,Rapid Declines,Unknown,
122210218,2.4.3,Scale Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,
122210218,5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,
122210218,5.3.5,Motivation Unknown/Unrecorded,Ongoing,Unknown,Rapid Declines,Unknown,
122210218,6.1,Recreational activities,Ongoing,Unknown,"Slow, Significant Declines",Unknown,
11697,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
11697,2.1.4,Scale Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
11697,5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,
11697,5.1.3,Persecution/control,Ongoing,,,Low Impact: 3,
11697,5.2,Gathering terrestrial plants,Ongoing,,,Low Impact: 3,
11697,5.2.2,Unintentional effects (species is not the target),Ongoing,,,Low Impact: 3,
11697,6.1,Recreational activities,Ongoing,,,Low Impact: 3,
11697,6.3,Work & other activities,Ongoing,,,Low Impact: 3,
11697,8.1,Invasive non-native/alien species/diseases (Felis catus),Ongoing,,,Low Impact: 3,Felis catus
11697,8.1.2,Named species (Felis catus),Ongoing,,,Low Impact: 3,Felis catus
73785830,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
73785830,2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,
73785830,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
73785830,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
73785830,2.3.1,Nomadic grazing,Ongoing,,,Low Impact: 3,
73785830,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,
73785830,3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,
73785830,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
73785830,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,
73785587,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
73785587,2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,
73785587,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
73785587,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
73785587,2.3.1,Nomadic grazing,Ongoing,,,Low Impact: 3,
73785587,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,
73785587,3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,
73785587,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
73785587,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,
73785587,8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
73785587,8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
56275,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
56275,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
56275,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
56275,8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
56275,8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,Unknown,Unknown,Unknown,Batrachochytrium dendrobatidis
56277,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
56277,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
56277,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
56277,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
56277,7.1,Fire & fire suppression,Ongoing,Unknown,Unknown,Unknown,
56277,7.1.1,Increase in fire frequency/intensity,Ongoing,Unknown,Unknown,Unknown,
56281,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
56281,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
56281,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
56281,2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,
56281,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
56281,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,
56284,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
56284,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
11700,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
11700,2.2,Wood & pulp plantations,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,
11700,2.2.2,Agro-industry plantations,Ongoing,Minority (<50%),Very Rapid Declines,Medium Impact: 7,
11700,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
11700,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
11700,7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,
11700,7.1.1,Increase in fire frequency/intensity,Ongoing,,,Low Impact: 3,
11700,7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,
11700,7.2.11,Dams (size unknown),Ongoing,,,Low Impact: 3,
11700,8.1,Invasive non-native/alien species/diseases,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
11700,8.1.1,Unspecified species,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
138037908,10.1,Volcanoes,Ongoing,,,Low Impact: 3,
138037908,11.1,Habitat shifting & alteration,Ongoing,,,Low Impact: 3,
138037908,3.2,Mining & quarrying,Ongoing,,,Low Impact: 3,
138037908,6.1,Recreational activities,Ongoing,,,Low Impact: 3,
138037908,8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,,,Low Impact: 3,Batrachochytrium dendrobatidis
138037908,8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,,,Low Impact: 3,Batrachochytrium dendrobatidis
22697721,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Negligible declines,,
22697721,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),Negligible declines,,
22697721,2.1.2,Small-holder farming,Ongoing,Minority (<50%),Negligible declines,,
22697721,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Negligible declines,,
22697721,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),Negligible declines,,
22697721,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),Negligible declines,,
22697721,5.1,Hunting & trapping terrestrial animals,Ongoing,Majority (50-90%),Rapid Declines,,
22697721,5.1.1,Intentional use (species is the target),Ongoing,Majority (50-90%),Rapid Declines,,
22697721,5.3,Logging & wood harvesting,Ongoing,Minority (<50%),"Slow, Significant Declines",,
22697721,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),"Slow, Significant Declines",,
22697721,5.4,Fishing & harvesting aquatic resources,Ongoing,Minority (<50%),Negligible declines,,
22697721,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),Negligible declines,,
22697721,7.3,Other ecosystem modifications,Ongoing,Majority (50-90%),"Slow, Significant Declines",,
22697721,8.2,Problematic native species/diseases,Future,Unknown,Unknown,,
22697721,9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",,
22697721,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),Negligible declines,,
22697721,9.3.3,Herbicides and pesticides,Ongoing,Minority (<50%),Negligible declines,,
22697721,9.3.4,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),"Slow, Significant Declines",,
198852,1.1,Housing & urban areas,Ongoing,Majority (50-90%),Unknown,Unknown,
198852,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Unknown,Unknown,
198852,2.3.4,Scale Unknown/Unrecorded,Ongoing,Majority (50-90%),Unknown,Unknown,
198852,4.1,Roads & railroads,Ongoing,Majority (50-90%),Unknown,Unknown,
198852,7.2,Dams & water management/use,Ongoing,Majority (50-90%),Unknown,Unknown,
198852,7.2.8,Abstraction of ground water (unknown use),Ongoing,Majority (50-90%),Unknown,Unknown,
16394528,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
16394528,2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,
178456,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
178456,2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,
178456,2.3,Livestock farming & ranching,Ongoing,Unknown,Unknown,Unknown,
178456,2.3.1,Nomadic grazing,Ongoing,Unknown,Unknown,Unknown,
178456,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Unknown,Unknown,Unknown,
178456,7.1,Fire & fire suppression,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,
178456,7.1.1,Increase in fire frequency/intensity,Ongoing,Majority (50-90%),Very Rapid Declines,High Impact: 8,
11785,7.2,Dams & water management/use,"Past, Likely to Return",Whole (>90%),Rapid Declines,Past Impact,
11785,7.2.11,Dams (size unknown),"Past, Likely to Return",Whole (>90%),Rapid Declines,Past Impact,
11785,7.2.4,Abstraction of surface water (unknown use),"Past, Likely to Return",Whole (>90%),Rapid Declines,Past Impact,
11790,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
11790,11.2,Droughts,Ongoing,,,Low Impact: 3,
11790,11.4,Storms & flooding,Ongoing,,,Low Impact: 3,
11790,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
11790,2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,
11790,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
11790,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
11790,2.3.1,Nomadic grazing,Ongoing,,,Low Impact: 3,
11790,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,
11790,4.1,Roads & railroads,Ongoing,,,Low Impact: 3,
11790,5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,
11790,5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,
11790,6.1,Recreational activities,Ongoing,,,Low Impact: 3,
11790,7.1,Fire & fire suppression,Ongoing,,,Low Impact: 3,
11790,7.1.3,Trend Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
11790,8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,
11790,8.1,Invasive non-native/alien species/diseases (Unspecified POACEAE),Ongoing,,,Low Impact: 3,Unspecified POACEAE
11790,8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,
11790,8.1.2,Named species (Unspecified POACEAE),Ongoing,,,Low Impact: 3,Unspecified POACEAE
11790,8.2,Problematic native species/diseases,Ongoing,,,Low Impact: 3,
11790,8.2.1,Unspecified species,Ongoing,,,Low Impact: 3,
11793,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
11793,1.2,Commercial & industrial areas,Ongoing,,,Low Impact: 3,
11793,1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,
11793,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
11793,2.1.4,Scale Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
11793,5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,
11793,5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,
11793,6.1,Recreational activities,Ongoing,,,Low Impact: 3,
11793,8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,
11793,8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,
109474872,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
