taxonid_iucn,code,title,timing,scope,severity,score,invasive
19070,3.2,Mining & quarrying,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
19070,5.4,Fishing & harvesting aquatic resources,Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,
19070,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),Causing/Could cause fluctuations,Low Impact: 5,
19070,6.2,"War, civil unrest & military exercises",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
19070,7.2,Dams & water management/use,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
19070,7.2.11,Dams (size unknown),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
19070,9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,
19070,9.3.3,Herbicides and pesticides,Ongoing,,,Low Impact: 3,
19070,9.6,Excess energy,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
19070,9.6.2,Thermal pollution,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
124396693,5.4,Fishing & harvesting aquatic resources,Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
124396693,5.4.1,Intentional use: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
124396693,5.4.2,Intentional use: (large scale) [harvest],Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
124396693,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
124396693,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,
161339,5.4,Fishing & harvesting aquatic resources,Ongoing,Unknown,Unknown,Unknown,
161339,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
161339,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
161425,5.4,Fishing & harvesting aquatic resources,Ongoing,,,Low Impact: 3,
161425,5.4.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,,,Low Impact: 3,
161425,5.4.4,Unintentional effects: (large scale) [harvest],Ongoing,,,Low Impact: 3,
22692476,1.1,Housing & urban areas,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22692476,1.3,Tourism & recreation areas,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
22692476,3.2,Mining & quarrying,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22692476,4.1,Roads & railroads,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22692476,5.1,Hunting & trapping terrestrial animals,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22692476,5.1.1,Intentional use (species is the target),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22692476,9.1,Domestic & urban waste water,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22692476,9.1.3,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22692476,9.2,Industrial & military effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22692476,9.2.3,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22692476,9.3,Agricultural & forestry effluents,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22692476,9.3.4,Type Unknown/Unrecorded,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22726233,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
22726233,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
22726233,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
22726233,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
22726233,5.1,Hunting & trapping terrestrial animals,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22726233,5.1.1,Intentional use (species is the target),Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22711137,11.4,Storms & flooding,Ongoing,Whole (>90%),Causing/Could cause fluctuations,Medium Impact: 7,
22711137,1.3,Tourism & recreation areas,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
22711137,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22711137,2.1,Annual & perennial non-timber crops,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22711137,2.1.1,Shifting agriculture,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22711137,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
22711137,2.1.3,Agro-industry farming,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22711137,2.3,Livestock farming & ranching,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22711137,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22711137,4.1,Roads & railroads,Future,Majority (50-90%),Rapid Declines,Low Impact: 5,
22711137,5.3,Logging & wood harvesting,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22711137,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22711137,8.1,Invasive non-native/alien species/diseases (Didelphis marsupialis),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Didelphis marsupialis
22711137,8.1,Invasive non-native/alien species/diseases (Felis catus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Felis catus
22711137,8.1,Invasive non-native/alien species/diseases (Herpestes auropunctatus),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Herpestes auropunctatus
22711137,8.1,Invasive non-native/alien species/diseases (Herpestes javanicus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Herpestes javanicus
22711137,8.1,Invasive non-native/alien species/diseases (Sus scrofa),Ongoing,Unknown,Unknown,Unknown,Sus scrofa
22711137,8.1,Invasive non-native/alien species/diseases (Unspecified Rattus),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Unspecified Rattus
22711137,8.1.2,Named species (Didelphis marsupialis),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Didelphis marsupialis
22711137,8.1.2,Named species (Felis catus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Felis catus
22711137,8.1.2,Named species (Herpestes auropunctatus),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Herpestes auropunctatus
22711137,8.1.2,Named species (Herpestes javanicus),Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,Herpestes javanicus
22711137,8.1.2,Named species (Sus scrofa),Ongoing,Unknown,Unknown,Unknown,Sus scrofa
22711137,8.1.2,Named species (Unspecified Rattus),Ongoing,Whole (>90%),"Slow, Significant Declines",Medium Impact: 7,Unspecified Rattus
22711137,9.3,Agricultural & forestry effluents,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22711137,9.3.4,Type Unknown/Unrecorded,Ongoing,Minority (<50%),"Slow, Significant Declines",Low Impact: 5,
22687987,11.1,Habitat shifting & alteration,Future,Whole (>90%),"Slow, Significant Declines",,
22687987,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",,
22687987,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",,
22687987,2.3,Livestock farming & ranching,Ongoing,Majority (50-90%),"Slow, Significant Declines",,
22687987,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,Majority (50-90%),"Slow, Significant Declines",,
22687987,5.3,Logging & wood harvesting,Ongoing,Minority (<50%),"Slow, Significant Declines",,
22687987,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Minority (<50%),"Slow, Significant Declines",,
22687987,7.1,Fire & fire suppression,Ongoing,Majority (50-90%),"Slow, Significant Declines",,
22687987,7.1.1,Increase in fire frequency/intensity,Ongoing,Majority (50-90%),"Slow, Significant Declines",,
19107,3.2,Mining & quarrying,Ongoing,Unknown,Unknown,Unknown,
19107,8.1,Invasive non-native/alien species/diseases,Ongoing,Unknown,Unknown,Unknown,
19107,8.1.1,Unspecified species,Ongoing,Unknown,Unknown,Unknown,
169780,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
169780,2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,
169780,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
169780,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
169780,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
19177,11.2,Droughts,Ongoing,,,Low Impact: 3,
19177,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
19177,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,,,Low Impact: 3,
19177,6.1,Recreational activities,Ongoing,,,Low Impact: 3,
19177,8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,
19177,8.1,Invasive non-native/alien species/diseases (Batrachochytrium dendrobatidis),Ongoing,,,Low Impact: 3,Batrachochytrium dendrobatidis
19177,8.1,Invasive non-native/alien species/diseases (Unspecified ANURA),Ongoing,,,Low Impact: 3,Unspecified ANURA
19177,8.1,Invasive non-native/alien species/diseases (Unspecified SALMONIDAE),Ongoing,,,Low Impact: 3,Unspecified SALMONIDAE
19177,8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,
19177,8.1.2,Named species (Batrachochytrium dendrobatidis),Ongoing,,,Low Impact: 3,Batrachochytrium dendrobatidis
19177,8.1.2,Named species (Unspecified ANURA),Ongoing,,,Low Impact: 3,Unspecified ANURA
19177,8.1.2,Named species (Unspecified SALMONIDAE),Ongoing,,,Low Impact: 3,Unspecified SALMONIDAE
19177,8.4,Problematic species/disease of unknown origin (Aeromonas hydrophila),Ongoing,,,Low Impact: 3,Aeromonas hydrophila
19177,8.4.2,Named species (Aeromonas hydrophila),Ongoing,,,Low Impact: 3,Aeromonas hydrophila
19177,9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,
19177,9.2.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
19177,9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,
19177,9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
19183,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
19183,11.2,Droughts,Ongoing,,,Low Impact: 3,
19183,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
19183,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
19183,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
19183,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,
19183,4.1,Roads & railroads,Ongoing,,,Low Impact: 3,
19183,8.1,Invasive non-native/alien species/diseases,Ongoing,,"Slow, Significant Declines",Low Impact: 4,
19183,8.1.1,Unspecified species,Ongoing,,"Slow, Significant Declines",Low Impact: 4,
19183,9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,
19183,9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
136114,11.2,Droughts,Ongoing,,,Low Impact: 3,
136114,8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,
136114,8.1,Invasive non-native/alien species/diseases (Unspecified SALMONIDAE),Ongoing,,,Low Impact: 3,Unspecified SALMONIDAE
136114,8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,
136114,8.1.2,Named species (Unspecified SALMONIDAE),Ongoing,,,Low Impact: 3,Unspecified SALMONIDAE
136114,8.4,Problematic species/disease of unknown origin (Aeromonas hydrophila),Ongoing,,,Low Impact: 3,Aeromonas hydrophila
136114,8.4.2,Named species (Aeromonas hydrophila),Ongoing,,,Low Impact: 3,Aeromonas hydrophila
136114,9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,
136114,9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
61875,5.3,Logging & wood harvesting,Ongoing,,,,
61875,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,,
61875,9.1,Domestic & urban waste water,Ongoing,,,,
61875,9.1.3,Type Unknown/Unrecorded,Ongoing,,,,
61875,9.3,Agricultural & forestry effluents,Ongoing,,,,
61875,9.3.4,Type Unknown/Unrecorded,Ongoing,,,,
193430,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
193430,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),,Low Impact: 5,
193430,2.1.2,Small-holder farming,Ongoing,Majority (50-90%),"Slow, Significant Declines",Medium Impact: 6,
193430,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),,Low Impact: 5,
193430,5.1,Hunting & trapping terrestrial animals,Ongoing,Unknown,Rapid Declines,Unknown,
193430,5.1.1,Intentional use (species is the target),Ongoing,Unknown,Rapid Declines,Unknown,
19304,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
19304,11.2,Droughts,Ongoing,,,Low Impact: 3,
19304,11.4,Storms & flooding,Ongoing,,,Low Impact: 3,
19304,1.2,Commercial & industrial areas,Ongoing,,,Low Impact: 3,
19304,1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,
19304,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
19304,2.1.1,Shifting agriculture,Ongoing,,,Low Impact: 3,
19304,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
19304,2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,
19304,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
19304,2.3.1,Nomadic grazing,Ongoing,,,Low Impact: 3,
19304,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,
19304,2.3.3,"Agro-industry grazing, ranching or farming",Ongoing,,,Low Impact: 3,
19304,4.1,Roads & railroads,Ongoing,,,Low Impact: 3,
19304,5.1,Hunting & trapping terrestrial animals,Ongoing,,,Low Impact: 3,
19304,5.1.1,Intentional use (species is the target),Ongoing,,,Low Impact: 3,
19304,5.2,Gathering terrestrial plants,Ongoing,,,Low Impact: 3,
19304,5.2.4,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
19304,5.3,Logging & wood harvesting,Ongoing,,,Low Impact: 3,
19304,5.3.5,Motivation Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
19304,6.1,Recreational activities,Ongoing,,,Low Impact: 3,
19304,6.3,Work & other activities,Ongoing,,,Low Impact: 3,
19304,7.2,Dams & water management/use,Ongoing,,,Low Impact: 3,
19304,7.2.8,Abstraction of ground water (unknown use),Ongoing,,,Low Impact: 3,
19304,8.1,Invasive non-native/alien species/diseases,Ongoing,,,Low Impact: 3,
19304,8.1.1,Unspecified species,Ongoing,,,Low Impact: 3,
19304,9.1,Domestic & urban waste water,Ongoing,,,Low Impact: 3,
19304,9.1.1,Sewage,Ongoing,,,Low Impact: 3,
19304,9.1.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
19304,9.2,Industrial & military effluents,Ongoing,,,Low Impact: 3,
19304,9.2.3,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
19304,9.3,Agricultural & forestry effluents,Ongoing,,,Low Impact: 3,
19304,9.3.2,"Soil erosion, sedimentation",Ongoing,,,Low Impact: 3,
19304,9.3.4,Type Unknown/Unrecorded,Ongoing,,,Low Impact: 3,
19304,9.4,Garbage & solid waste,Ongoing,,,Low Impact: 3,
58830,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
58830,2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,
61885,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
61885,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
61885,2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,
61885,2.2,Wood & pulp plantations,Ongoing,,,Low Impact: 3,
61885,2.2.1,Small-holder plantations,Ongoing,,,Low Impact: 3,
61885,7.2,Dams & water management/use,Future,,,No/Negligible Impact: 1,
61885,7.2.11,Dams (size unknown),Future,,,No/Negligible Impact: 1,
58903,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
58903,2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,
58903,2.2,Wood & pulp plantations,Ongoing,,,Low Impact: 3,
58903,2.2.2,Agro-industry plantations,Ongoing,,,Low Impact: 3,
58926,1.1,Housing & urban areas,Ongoing,,,Low Impact: 3,
58926,1.3,Tourism & recreation areas,Ongoing,,,Low Impact: 3,
58926,2.1,Annual & perennial non-timber crops,Ongoing,,,Low Impact: 3,
58926,2.1.2,Small-holder farming,Ongoing,,,Low Impact: 3,
58926,2.1.3,Agro-industry farming,Ongoing,,,Low Impact: 3,
58926,2.3,Livestock farming & ranching,Ongoing,,,Low Impact: 3,
58926,2.3.2,"Small-holder grazing, ranching or farming",Ongoing,,,Low Impact: 3,
58927,1.1,Housing & urban areas,"Past, Unlikely to Return",,,Past Impact,
58927,1.3,Tourism & recreation areas,Ongoing,Minority (<50%),,Low Impact: 4,
58927,2.1,Annual & perennial non-timber crops,Ongoing,Majority (50-90%),,Low Impact: 5,
58927,2.1,Annual & perennial non-timber crops,"Past, Unlikely to Return",,,Past Impact,
58927,2.1.2,Small-holder farming,"Past, Unlikely to Return",,,Past Impact,
58927,2.1.3,Agro-industry farming,Ongoing,Majority (50-90%),,Low Impact: 5,
202050,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Rapid Declines,Unknown,
202050,2.1.2,Small-holder farming,Ongoing,Unknown,Rapid Declines,Unknown,
202050,2.1.3,Agro-industry farming,Ongoing,Unknown,Rapid Declines,Unknown,
202050,2.2,Wood & pulp plantations,Ongoing,Unknown,Rapid Declines,Unknown,
202050,2.2.2,Agro-industry plantations,Ongoing,Unknown,Rapid Declines,Unknown,
202050,5.3,Logging & wood harvesting,Ongoing,Unknown,Rapid Declines,Unknown,
202050,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Rapid Declines,Unknown,
202050,7.1,Fire & fire suppression,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,
202050,7.1.1,Increase in fire frequency/intensity,Ongoing,Whole (>90%),Very Rapid Declines,High Impact: 9,
202050,7.2,Dams & water management/use,Ongoing,Unknown,"Slow, Significant Declines",Unknown,
202050,7.2.3,Abstraction of surface water (agricultural use),Ongoing,Unknown,"Slow, Significant Declines",Unknown,
143695241,1.1,Housing & urban areas,Ongoing,Unknown,Unknown,Unknown,
143695241,2.1,Annual & perennial non-timber crops,Ongoing,Unknown,Unknown,Unknown,
143695241,2.1.2,Small-holder farming,Ongoing,Unknown,Unknown,Unknown,
143695241,2.4,Marine & freshwater aquaculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
143695241,2.4.1,Subsistence/artisinal aquaculture,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
143695241,5.3,Logging & wood harvesting,Ongoing,Unknown,Unknown,Unknown,
143695241,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],Ongoing,Unknown,Unknown,Unknown,
143695241,5.4,Fishing & harvesting aquatic resources,Ongoing,Majority (50-90%),Rapid Declines,Medium Impact: 7,
